40.0105,5,2021-09-03T12:39:44.330+02:00,4860,54.65,2
30.0572,65,2021-11-19T11:17:40.498+01:00,7552,103.02,1
40.0105,1,2021-04-24T19:54:45.413+02:00,8020,255.43,1
30.0599,3,2021-12-29T12:24:08.459+01:00,621,107.76,1
30.0572,65,2021-11-24T17:26:35.274+01:00,8027,8.04,2
50.0669,92,2021-02-13T14:40:14.362+01:00,2867,145.86,26
10.0571,3,2021-11-24T12:15:16.193+01:00,4060,5.83,1
50.0458,91,2021-12-16T13:54:22.636+01:00,5053,113.64,1
30.0378,3,2021-12-15T15:12:53.782+01:00,3573,65.13,1
30.0419,65,2021-11-24T09:43:41.519+01:00,425,28.1,1
30.0714,79,2021-12-18T08:58:21.586+01:00,423,8.21,1
30.0708,1,2021-12-16T12:57:39.402+01:00,5807,86.03,1
40.0249,96,2021-12-29T11:48:06.080+01:00,2981,46.48,1
50.0674,65,2021-12-04T15:22:09.450+01:00,5596,104.8,1
50.0686,96,2021-12-29T12:51:10.013+01:00,8577,80.18,1
90.4004,46,2021-11-02T18:17:46.811+01:00,347,286.53,1
30.1848,1,2021-12-26T11:34:22.835+01:00,6373,303.8,1
30.0714,79,2021-11-11T11:48:47.496+01:00,36,-1.54,2
50.0647,31,2021-10-23T12:31:13.572+02:00,634,202.71,1
40.0169,1,2021-08-28T16:21:41.961+02:00,2937,25.22,1
50.0634,96,2021-12-06T10:46:31.202+01:00,1516,35.1,1
30.0708,3,2021-12-22T14:38:26.298+01:00,5752,131.98,1
30.0431,4,2021-11-19T15:48:06.031+01:00,4280,15.8,2
30.1797,3,2021-12-11T15:14:43.662+01:00,1280,57.58,1
40.0250,94,2021-12-30T16:29:54.212+01:00,8725,85.38,13
40.0139,3,2021-12-30T16:50:25.926+01:00,9059,20.09,2
40.0139,3,2021-12-30T17:23:37.351+01:00,9076,30.16,2
30.1797,61,2021-12-06T14:33:59.738+01:00,329,36.89,1
10.2017,1,2021-12-25T09:44:38.000+01:00,2441,10.24,1
10.1213,2,2021-11-23T18:37:32.820+01:00,5818,1.65,2
30.0378,63,2021-11-25T10:35:36.148+01:00,1202,35.83,1
10.0095,1,2021-12-05T17:47:16.832+01:00,6668,1.55,2
90.4005,40,2021-12-30T13:21:12.322+01:00,36,142.19,1
50.0647,61,2021-12-23T16:10:14.604+01:00,8994,64.22,4
50.0647,61,2021-12-18T11:12:08.498+01:00,8577,64.2,1
50.0647,32,2021-10-25T13:35:50.860+02:00,665,8.01,2
50.0647,61,2021-02-15T11:06:03.667+01:00,4780,172.68,31
30.0378,5,2021-12-30T12:54:06.223+01:00,4809,66.29,1
30.0378,1,2021-12-08T08:48:11.840+01:00,6333,23.62,1
40.0160,50,2021-11-02T18:37:18.690+01:00,7909,0,1
50.0640,94,2021-12-28T11:42:56.854+01:00,1756,49,1
50.0639,94,2021-10-28T12:09:53.109+02:00,6622,5.59,1
50.0606,92,2021-09-11T11:38:46.331+02:00,6063,0,0
50.0694,95,2021-12-29T14:31:13.981+01:00,3233,46.97,1
50.0645,67,2021-12-24T15:58:42.188+01:00,5026,88.77,1
50.0458,63,2021-05-19T10:46:49.480+02:00,8061,80.31,0
30.0419,1,2021-12-23T11:44:04.929+01:00,4897,84.68,1
40.0105,50,2021-07-08T19:27:23.991+02:00,5719,-2,1
50.0674,93,2021-02-13T16:21:16.739+01:00,8937,211.76,31
90.4005,40,2021-11-30T14:52:27.968+01:00,14,91.02,1
50.0600,92,2021-12-07T10:15:10.154+01:00,879,32.83,1
30.0419,65,2021-11-24T13:21:28.406+01:00,453,69.72,2
10.0019,1,2021-10-31T16:11:11.008+01:00,2030,53.15,1
30.0427,65,2021-11-20T09:46:49.065+01:00,6207,75.75,2
10.1213,2,2021-11-19T09:51:57.267+01:00,3216,-14.94,2
30.0427,65,2021-11-24T09:07:12.569+01:00,6389,44.45,1
50.0668,95,2021-12-28T18:25:59.805+01:00,1002,98.5,1
10.0571,3,2021-11-19T17:26:38.946+01:00,2051,37.98,1
30.0419,65,2021-11-20T10:36:48.000+01:00,185,87.82,1
50.0459,92,2021-02-13T17:23:40.637+01:00,5742,188.55,12
30.0599,1,2021-11-27T10:10:49.828+01:00,79,30.59,1
30.0708,1,2021-12-19T12:11:04.485+01:00,6482,234.37,3
30.1722,1,2021-12-26T12:41:21.964+01:00,2915,46.95,2
30.1797,3,2021-12-02T14:22:22.998+01:00,303,184.78,1
30.1797,3,2021-12-17T15:40:16.399+01:00,1914,9.95,1
30.1797,1,2021-12-27T11:03:08.918+01:00,7026,44.6,1
